title,date,top_keywords
[박세정 칼럼] AI의 부작용과 반작용,2025-05-28 17:01:00,"['반작용', '평형', '부작용', '감수성', '훈련병']"
"UNIST, 385억 규모 기상청 과제 선정...AI 활용 기후 위기 대처 연구",2025-05-28 16:40:00,"['기후', '교수', '임정호', '이명', '동현']"
"포자랩스, 글로벌 미디어 표준화 단체 ‘AOMedia’ 가입...”공간음향 표준 기술 개발 집중”",2025-05-28 16:16:00,"['오디오', '몰입', '가입', '포자', '포자랩스']"
"무하유, 박영사와 출판물 저작권 보호 위한 '카피킬러' 제휴",2025-05-28 16:15:00,"['박영', '카피', '킬러', '출판물', '출판사']"
"'신과 함께' 제작사 덱스터, AI 활용 VFX 제작 기술 4종 특허 등록",2025-05-28 16:14:00,"['덱스터', '특허', '바디', '기술', '이징']"
"서비스나우, AI 재무 관리 솔루션 ‘코어 비즈니스 스위트’ 출시",2025-05-28 16:08:00,"['스위트', '나우', '코어', '비즈니스', '재무']"
[AI&빅데이터쇼] 딥파인 “XR 서비스 물류·건설·관광 적용 사례 소개”,2025-05-28 16:05:00,"['관광', '물류', '글라스', '시연', '공간']"
"루티, 시스템 성능 10배 개선 진행…AI 물류 운영 효율성 향상",2025-05-28 16:03:00,"['위밋', '주문', '루티', '등록', '모빌리티']"
"AI사관학교, 제6기 입교식·오리엔테이션...7개월간 330명 AI 전문가 교육",2025-05-28 15:50:00,"['교육', '광주시', '사관학교', '강기정', '입교']"
"네이버클라우드 ""롯데카드 AICC 도입 2년 간 운영 리소스 40% 절감""",2025-05-28 14:55:00,"['클라우드', '컨택', '네이버', '롯데', '카드']"
"애드저스트, 마케터용 앱 관리 솔루션 '그로스 코파일럿' 출시",2025-05-28 14:15:00,"['저스트', '애드', '로스', '성장', '채널']"
"AICA, 스타트업·연구기관 대상 AI 컴퓨팅 인프라 이용자 모집",2025-05-28 13:55:00,"['모집', '이용자', '사업', '자원', '오상진']"
"딥노이드, 머신비전 사업 계약금 누적 160억 돌파",2025-05-28 13:53:00,"['딥노', '이드', '머신', '계약', '검사']"
"루닛, 의료 AI 솔루션 'CXR4' 유럽 CE MDR 인증 획득",2025-05-28 13:51:00,"['루닛', '판독', '인사이트', '인증', '유럽']"
"네이버클라우드, 사우디와 합작법인 설립…지도 앱·디지털트윈 사업 확대",2025-05-28 13:50:00,"['네이버', '합작', '법인', '이노베이션', '클라우드']"
"[5월27일] '환각'은 AI의 숙명...""AI는 진실 말해주는 기계 아니야""",2025-05-28 07:00:00,"['헛소리', '환각', '진실', '사실', '프랑크푸르트']"
2만 달러짜리  ‘가정용’ 휴머노이드 출시된다?!,2025-05-28 07:00:00,"['예주', '타임스', '힙합', '베타', '베이퍼웨어']"
‘아하 순간’ 없어도 추론 능력 강화하는 학습법 등장,2025-05-27 17:00:00,"['추론', '능력', '아하', '가설', '병합']"
"오픈AI 모델, '종료하라'는 인간 지시에 거부...""문제는 강화 학습""",2025-05-27 17:00:00,"['종료', '팰리세이드', '방해', '스크립트', '명령']"
"중국 ""칩 비축하고 모델 효율 높이고 중국 반도체 사용""...미국 규제 대응책 공개",2025-05-27 17:00:00,"['바이두', '중국', '반도체', '수출', '텐센트']"
"""AI, 인간보다 감정지능 높아""...AI 활용 폭 넓어질 수 있어",2025-05-27 17:00:00,"['감정', '테스트', '구진', '상사', '수반']"
"메타, '라마' 개발자 14명 중 11명 떠나...""추락에는 이유 있어""",2025-05-27 17:00:00,"['메타', '라마', '이탈', '구진', '남아']"
중국서 최초의 휴머노이드 로봇 격투 대회 개최,2025-05-27 16:55:00,"['로봇', '휴머노이드', '격투', '대회', '중국']"
"""모든 예술가의 저작권 동의 구하는 것은 사실상 불가능...AI 산업 죽을 것""",2025-05-27 16:55:00,"['학습', '영국', '허락', '저작권', '먼저']"
"[게시판] 클라썸, ‘AI 상담 시스템' 웨비나 6월12일 개최 등 단신",2025-05-27 16:50:00,"['로봇', '이브', '웨비', '스웨', '전문']"
"포티투마루, 부산 KNN 행사서 ‘AI 에이전트 시대’ 강연",2025-05-27 16:27:00,"['김동환', '산업', '스포', '부산', '마루']"
신재생에너지법 개정…공공주차장 태양광 설치 의무화,2025-05-27 16:25:00,"['주차장', '에너지', '설치', '설비', '의무']"
"LGU+, 콜센터에 'AI 상담 어드바이저' 도입",2025-05-27 16:11:00,"['상담', '상담사', '답변', '어드바이저', '정성권']"
"카카오, 가드레일 모델 ‘카나나 세이프가드’ 오픈 소스 공개",2025-05-27 15:44:00,"['카나', '세이프', '가드', '카카오', '탐지']"
"투플랫폼, 기업 맞춤 모델용 '증류' 프레임워크 공개",2025-05-27 15:33:00,"['수트라', '증류', '미스', '모델', '프라나']"
"IAAE, 'ASC 컨퍼런스 개최'...AI안전연구소·LGU+ 등 세션 진행",2025-05-27 15:05:00,"['김명주', '안전', '창배', '표철민', '컨퍼런스']"
"아르토에이아이, MADEX서 국방용 온디바이스 음성인식 솔루션 공개",2025-05-27 14:35:00,"['아르토', '음성인식', '아이', '소음', '해양']"
"KT, 베트남 비엣텔 그룹과 ‘AX’ 파트너십",2025-05-27 13:37:00,"['비엣텔', '베트남', '그룹', '김영섭', '협력']"
"베로 AI, 반려견 감정 이해하는 AI로 미국 특허 등록",2025-05-27 13:33:00,"['반려견', '정소영', '소통', '등록', '특허청']"
"메이아이, LG전자 60개 매장에 AI 솔루션 ‘매쉬’ 공급",2025-05-27 13:30:00,"['매장', '매쉬', '메이', '아이', '전자']"
"S2W, 일본 NHK 방송서 ‘사이버 범죄 추적’ AI 기술 소개",2025-05-27 13:27:00,"['일본', '방송', '사이버', '서상덕', '자비스']"
"GIST, 미래 우주·국방 기술 선도 위한 ‘국방 R&D 역량 강화 세미나’ 개최",2025-05-27 13:22:00,"['국방', '우주', '원장', '도경', '고등']"
"에이플, ‘조선소 AI 제조 솔루션’으로 시드 투자 유치",2025-05-27 13:20:00,"['조선소', '공정', '생산', '에이', '한성호']"
"[양현상 칼럼] 삼성의 우주산업 진출, 단순한 기대 넘어 현실이 될 K-우주 시대를 기대해 본다",2025-05-27 12:00:00,"['우주', '삼성', '클러스터', '산업', '발사체']"
[5월26일] 지난주 행사에서 드러난 빅테크 전략...MS는 'AI 플랫폼' vs 구글은 'AGI 경쟁',2025-05-27 07:00:00,"['시대', '검색', '행사', '선언', '호스팅']"
제 2의 애플 혁신? 챗GPT 전용 기기는 어떤 형태로 출시될까,2025-05-27 07:00:00,"['예주', '타임스', '힙합', '베타', '베이퍼웨어']"
"MS, 기상 예측 모델 ‘오로라’ 업그레이드...대기질까지 예측",2025-05-26 18:05:00,"['오로라', '기상', '예측', '예보', '태풍']"
"중국 UB테크, 2700만원짜리 가정용 휴머노이드 공개 예정...""정식 출시는 미정""",2025-05-26 18:05:00,"['로봇', '가정', '휴머노이드', '테크', '중국']"
구글 검색 점유율 10년 만에 90% 아래로...머스크 “AI가 검색을 대체할 것”,2025-05-26 18:05:00,"['검색', '점유', '트래픽', '출처', '기존']"
"""애플, 오픈AI 하드웨어 개발 소식에 압박...WWDC에서 현실 드러날 것""",2025-05-26 18:05:00,"['애플', '아이폰', '상황', '안경', '등장']"
"MS, 사람과 협업하는 차세대 웹 자동화 AI 에이전트 ‘마젠틱-UI’ 공개",2025-05-26 18:05:00,"['마젠', '작업', '수행', '실행', '계획']"
MCP의 '보안 취약점' 파악·방지하는 프레임워크 등장,2025-05-26 18:00:00,"['서버', '도구', '공격', '모델', '보안']"
"미용 조언에 '챗GPT' 적극 활용...""사람보다 객관적으로 평가""",2025-05-26 18:00:00,"['사람', '외모', '챗봇', '추천', '달라']"
"""AI, 사회적 신호 읽는 데는 여전히 부족...자율주행·로봇 적용 앞서 해결 필요""",2025-05-26 18:00:00,"['인간', '상호작용', '존스홉킨스대', '모델', '사람']"
"오픈AI, '챗GPT' 수요 증가에 따라 서울에 지사 설립...""미국 이어 유료 가입자 2위""",2025-05-26 17:25:00,"['국내', '국가', '사무실', '브뤼셀', '한국']"
"스텔라비전, 프랑스 방산 기업 탈레스와 파트너십 체결",2025-05-26 16:24:00,"['스텔라', '탈레스', '방산', '이승철', '항공우주']"
"이스트소프트, 영상 제작 '페르소' 가입자 20만 돌파...""크리에이터 맞춤형 기능 주효""",2025-05-26 16:21:00,"['이스트소프트', '영상', '가입자', '더빙', '페르소']"
"중국, 온실가스 배출량 감소 확인...재생 에너지 확충이 이유",2025-05-26 16:16:00,"['에너지', '온실가스', '배출량', '중국', '재생']"
"머스크 ""24시간 직장에서 일하고 자는 체제로 복귀""",2025-05-26 15:14:00,"['테슬라', '장애', '머스크', '집중', '그록']"
"서강대학교 메타버스전문대학원, 2025학년도 후기 신입생 모집…디지털 융합시대 선도할 실무형 리더 양성",2025-05-26 14:39:00,"['버스', '서강대', '메타', '대학원', '전공']"
"원더스랩, 신용보증기금 '리틀펭귄 프로그램' 선정",2025-05-26 14:21:00,"['펭귄', '리틀', '원더스랩', '선정', '스랩']"
미국서 AI가 만든 가짜 책 추천 논란,2025-05-26 13:10:00,"['섹션', '타임스', '피처스', '인콰이어러', '도서']"
"렐루게임즈, ‘숨은 AI’ 찾아내는 협동 심리 공포게임 ‘미메시스’ 공개",2025-05-26 12:34:00,"['미메시스', '렐루게임즈', '이용자', '트램', '의심']"
"펀진, 리게티-노르마와 '양자컴퓨팅' 기반 국방 AI 기술 개발 MOU",2025-05-26 12:27:00,"['양자', '국방', '컴퓨팅', '펀진', '리게티']"
"한화비전, ‘AI 지능형 솔루션 로드쇼’ 개최…AI CCTV 기술 소개",2025-05-26 12:26:00,"['한화', '로드', '판교', '개최', '엣지']"
"KT그룹 희망나눔재단, ‘K-AI 콘텐츠 공모전’ 개최…7월 공모 시작",2025-05-26 12:23:00,"['공모전', '나눔', '희망', '재단', '지니']"
"광주AI 사업단, ‘도시문제 해결형 AI 솔루션’ 실증 기업 6월12일까지 모집",2025-05-26 12:22:00,"['광주', '과제', '자치구', '광주시', '사업']"
"하이퍼클로바X, 6월 추론 모델 공개…'시드' 모델은 30만회 다운로드 기록",2025-05-26 12:19:00,"['하이퍼', '네이버', '시드', '모델', '다운로드']"
"구글코리아, 상반기 ‘책임감있는AI포럼’ 개최···“정부-민간 협력 AI 평가 플랫폼 필요해”",2025-05-26 12:10:00,"['포럼', '책임감', '회차', '영향', '코리아']"
"GIST-MIT, ‘첨단 AI 로보틱스 워크숍’ 개최…“피지컬 AI 협력 논의”",2025-05-26 12:08:00,"['워크숍', '로보틱스', '센서', '생체', '김승준']"
"앤트로픽 ""AI 모델이 CoT 추론 과정 상당 부분 숨겨""",2025-05-25 21:05:00,"['힌트', '추론', '모델', '보상', '과정']"
"메타, '라마' 사용 촉진 위해 미국 스타트업 지원 프로그램 출시",2025-05-25 20:50:00,"['메타', '라마', '달러', '회원', '스타트업']"
"모델의 '아첨' 측정하는 벤치마크 등장...""모든 LLM은 인간보다 아첨 수준 1.5~4배 높아""",2025-05-25 20:44:00,"['아첨', '구진', '친구', '경향', '엘리펀트']"
"구글, RAG 성능 향상 위한 ‘충분한 컨텍스트’ 개념 제안",2025-05-25 20:15:00,"['텍스트', '정답', '비율', '답변', '질문']"
"미국 배우노조, 포트나이트 'AI 다스베이더' 문제로 에픽 게임즈 고소",2025-05-25 20:05:00,"['게임', '노조', '파업', '성우', '에픽']"
"엔비디아, 중국 전용 저가 '블랙웰' 칩 6월 양산 예정",2025-05-25 19:26:00,"['중국', '엔비디아', '대역폭', '초당', '메모리']"
'챗GPT 하드웨어' 예상 이미지 잇달아 등장,2025-05-24 23:45:00,"['형태', '제품', '이미지', '등장', '기기']"
"머스크의 DOGE, 미 정부에 '그록' 도입 확대…""공무원 윤리법 위반 가능성""",2025-05-24 23:07:00,"['그록', '머스크', '정부', '공무원', '데이터']"
"아모데이 ""AI가 인간보다 환각 덜 느껴...환각은 AGI 판단 기준 아니야""",2025-05-24 22:43:00,"['환각', '데이', '앤트로픽', '인간', '주장']"
오픈AI '스타게이트1'에 오라클 55조 투자...GPU 40만개 확보,2025-05-24 21:58:00,"['오라클', '애빌린', '조원', '크루소', '스타게이트']"
"오픈AI, AI 에이전트 '오퍼레이터' 기반 모델 o3로 업그레이드...""성능 대폭 향상""",2025-05-24 21:25:00,"['레이', '버전', '브라우저', '성능', '지표']"
김일두 오픈리서치 대표 “6월 중 AI 검색 업데이트…연내 1000만 사용자 목표”,2025-05-24 20:49:00,"['오에이', '리서치', '아이', '검색', '김일']"
"말레이시아, 화웨이 칩 사용하겠다고 밝혔다가 하루 만에 철회",2025-05-24 20:30:00,"['말레이시아', '화웨이', '정부', '철회', '수출']"
[AI의 역사] 48 문제를 해결하고도 알릴 수 없었던 사연 – PDP와 오류 역전파,2025-05-24 19:03:00,"['신경망', '역전', '은닉', '힌튼', '오류']"
[AI 이슈트렌드] '손흥민'에 5월 4주차 검색량·화제성 집중,2025-05-24 10:52:00,"['이슈', '워드', '랭킹', '스코어', '이스트']"
[5월23일] 오픈AI의 하드웨어 개발은 '새로운 플랫폼 시대'를 위한 것,2025-05-24 07:00:00,"['하드웨어', '법원', '커피', '사람', '브린']"
최초의 AGI는 구글의 제미나이다?,2025-05-24 07:00:00,"['예주', '타임스', '힙합', '베타', '베이퍼웨어']"
"'클로드 오퍼스'에 고발 기능 탑재 의혹...""위험한 행동 감지하면 당국에 보고""",2025-05-23 18:05:00,"['보우', '논란', '트윗', '행위', '윤리']"
"클로드, 다른 모델로 교체하면 민감 정보 폭로하겠다고 협박",2025-05-23 18:05:00,"['오퍼스', '협박', '클로드', '앤트로픽', '윤리']"
"오픈AI, '스타게이트' 확장 위해 국내 포함 아태 지역 투어",2025-05-23 18:05:00,"['각국', '이니셔티브', '국가', '아시아', '스타게이트']"
"""애플, 스마트 안경 2026년 연말 출시 계획""",2025-05-23 18:05:00,"['안경', '애플', '스마트', '제품', '개발']"
UAE 대표 모델 '팰컨' 아랍어 전문·sLM 버전 출시...규모 줄이고 실용성 초점,2025-05-23 18:00:00,"['팰컨', '아랍어', '모델', '성능', '큐원']"
"구글, 캐릭터닷AI 인수 의혹으로 정부 조사 직면",2025-05-23 18:00:00,"['캐릭터', '법무부', '독점', '인재', '편법']"
"멜라니아 트럼프, AI로 만든 오디오북 출간",2025-05-23 18:00:00,"['멜라', '니아', '여사', '회고록', '오디오북']"
"앤트로픽, '클로드 오퍼스 4' 출시...""세계 최고의 코딩 모델""",2025-05-23 16:27:00,"['오퍼스', '앤트로픽', '클로드', '소네트', '도구']"
"포티투마루, 대선 공약 평가 토론회서 ""AI 기술보다 산업 융합이 더 중요""",2025-05-23 16:05:00,"['공약', '토론회', '대통령선거', '포티', '김동환']"
"펀진-육군방공학교, 방공무기 체계 기술 협력",2025-05-23 15:30:00,"['방공', '펀진', '방공무기', '육군', '체계']"
"매스웍스-KISTI, 고성능 컴퓨팅 인프라 구축 MOU",2025-05-23 15:20:00,"['매트랩', '매스', '웍스', '매스웍스', '컴퓨팅']"
"네이버, 젠슨 황과 대만서 만나 소버린 AI 구축 논의",2025-05-23 15:05:00,"['네이버', '대만', '최수연', '김유', '클라우드']"
"언에이아이, 중기부-인텔 ‘인지니어스’ 글로벌 협업 기업 선정",2025-05-23 14:45:00,"['인텔', '아이', '에이', '지니어스', '프로그램']"
"모빌린트, AWS 플랫폼에 NPU 연동…엣지 AI 시장 공동 마케팅",2025-05-23 14:19:00,"['린트', '모빌', '엣지', '협력', '신동주']"
"노타, AI 최적화 기술로 코스닥 상장예비심사 청구",2025-05-23 14:17:00,"['상장', '노타', '코스닥', '예비', '명수']"
"카카오, sLM ‘카나나 1.5’ 4종 오픈 소스 출시...""코딩·수학·도구사용 향상""",2025-05-23 14:14:00,"['카나', '카카오', '모델', '토큰', '수학']"
"네이버클라우드, 태국 AI 기업과 ’태국어 LLM 및 관광 특화 AI 에이전트’ 공동 개발 MOU",2025-05-23 13:55:00,"['시암', '네이버', '클라우드', '태국어', '태국']"
"지푸·문샷, 개인정보 수집 문제로 중국 당국에 적발",2025-05-23 13:39:00,"['개인정보', '중국', '단속', '적발', '유력']"
"구글, 동영상·오디오 포함 'AI 생성물 식별' 포털 출시",2025-05-23 12:56:00,"['신스', '워터마크', '콘텐츠', '사이트', '오디오']"
"[양현상 칼럼] K-방산 무인기·로봇, 모터 자립으로 글로벌 경쟁력 확보 시급",2025-05-23 12:30:00,"['무인기', '모터', '부품', '산업', '로봇']"
"엘리스그룹-슈나이더, 글로벌 AI 데이터센터 분야 협력 위한 MOU",2025-05-23 12:14:00,"['엘리스', '슈나이더', '트릭', '그룹', '센터']"
"""오픈AI의 하드웨어는 화면이 없는 목에 거는 기기...2027년 양산""",2025-05-23 09:13:00,"['아이브', '기기', '알트', '장치', '책상']"
"팔레트, 포바이포와 전략적 MOU…""AI 광고 영상 품질 고도화 협력""",2025-05-23 08:00:00,"['주식회사', '팔레트', '바이', '스케일링', '영상']"
"[5월22일] ""실리콘 밸리 AI 인재 경쟁, 프로 스포츠급으로 확대""",2025-05-23 07:00:00,"['달러', '연구원', '인재', '연봉', '회사']"
수준이 어마어마… ‘영화 제작’을 위한 AI 도구 출시!,2025-05-23 07:00:00,"['예주', '타임스', '힙합', '베타', '베이퍼웨어']"
"젠슨 황 ""중국 칩 수출 통제는 실패...수십억달러 손실만 입어""",2025-05-22 18:05:00,"['중국', '수출', '행정부', '바이든', '엔비디아']"
"""챗봇 출력은 언론의 자유에 해당하지 않아""...미국 법원, 캐릭터닷AI 주장 기각",2025-05-22 18:05:00,"['캐릭터', '챗봇', '보호', '자살', '언론']"
"구글 ""AI 데이터 학습 거부하면 검색 결과에서 제외""",2025-05-22 18:05:00,"['퍼블리셔', '검색', '미디어', '독점', '링크']"
"오픈AI, ‘리스폰스 API’ 업데이트...""MCP 서버 지원""",2025-05-22 18:05:00,"['이미지', '달러', '추론', '요금', '인터프리터']"
"구글 창립자 ""제미나이가 최초의 AGI 될 것""...AGI 경쟁 촉구",2025-05-22 18:05:00,"['브린', '창립', '경쟁', '허사', '비스']"
"미스트랄, 에이전트 기능 강화한 소형 코딩 모델 ‘데브스트랄’ 오픈 소스 출시",2025-05-22 18:00:00,"['미스트랄', '핸즈', '스캐폴딩', '모델', '코드']"
"벤치마크 전문 LM아레나, 8300억 가치로 시드 투자 유치",2025-05-22 18:00:00,"['아레나', '투표', '투자', '달러', '시드']"
"아마존, 쇼핑에 AI 음성 요약 기능 도입...'AI 검색' 쇼핑 추가에 대비",2025-05-22 18:00:00,"['쇼핑', '아마존', '제품', '요약', '음성']"
워크데이 “20년 축적 데이터로 'HR 에이전트' 강자 될 것”,2025-05-22 18:00:00,"['정응섭', '사장', '다른', '축적', '코리아']"
"네이버클라우드, AI 영상 분석-검색 서비스 6월19일 공개",2025-05-22 18:00:00,"['영상', '네이버', '클라우드', '검색', '분석']"
"[게시판] 딥노이드-의정부성모병원, ‘AI 진단 모델 연구’ 국제학술지 2곳 게재 등 단신",2025-05-22 17:50:00,"['의료', '아주대', '연구', '딥노', '논문']"
"IT 교육 기업이 AI로 만든 게임, 구글플레이 1위 등극",2025-05-22 17:48:00,"['게임', '스파르타', '디펜스', '유즈맵', '구글플레이']"
"엘리스클라우드, 국내 최저가 클라우드로 21개월 만에 이용자 74배 증가",2025-05-22 17:15:00,"['엘리스', '클라우드', '가격', '국내', '김재원']"
[양현상 칼럼] K-방산 수출 '대박' 뒤 숨겨진 그늘…중소 협력업체는 '울상' 왜?,2025-05-22 17:10:00,"['방산', '원가', '중소기업', '대기업', '수출']"
"마크비전, AI로 '유튜브 내 무단·불법 콘텐츠' 제거 요청 권한 확보",2025-05-22 17:00:00,"['유튜브', '마크', '저작권', '보호', '파트너']"
"펀진, AI 합성데이터 플랫폼 ‘이글아이’ 군사용 적합 승인",2025-05-22 16:50:00,"['이글아이', '펀진', '합성', '작전', '군인']"
"네이버, AI 광고 최적화 솔루션 ‘AD부스트 쇼핑’ 공개",2025-05-22 16:40:00,"['쇼핑', '광고주', '광고', '네이버', '상품']"
"라이너, BC카드와 'AI 거짓말 챌린지' 진행",2025-05-22 15:03:00,"['라이너', '페이', '거짓말', '린지', '금융']"
"한국딥러닝, VLM OCR로 '비정형 여신 서류 업무 자동화' 프로젝트 진행",2025-05-22 14:58:00,"['문서', '러닝', '여신', '한국', '서류']"
"오픈AI, '챗GPT' 전용 장치 개발 위해 아이브의 스타트업 9조에 인수",2025-05-22 13:47:00,"['아이브', '기기', '아이폰', '인수', '스타트업']"
"프렌들리AI, 이상원 최고운영책임자 선임",2025-05-22 12:32:00,"['프렌들리', '이상원', '글로벌', '비즈니스', '창업']"
"딥엑스, 대만 AIC와 엣지 AI 서버 개발 협력",2025-05-22 12:30:00,"['엑스', '서버', '녹원', '마이클', '반도체']"
"크라우드웍스, '아시아테크 싱가폴'서 해외 비즈니스 전개",2025-05-22 12:28:00,"['알피', '우드', '웍스', '싱가포르', '동남아']"
"비큐AI, 초거대AI추진협의회 합류",2025-05-22 12:18:00,"['비큐', '거대', '공급', '협의', '데이터']"
"[AI의 역사] 47 홉필드 네트워크, 볼츠만 머신 그리고 RBM - 신경망의 발전과 노벨상",2025-05-22 12:00:00,"['신경망', '필드', '연구', '볼츠만', '뉴런']"
"[5월21일] UN ""AI로 인해 일자리에 영향받을 여성이 남성의 3배""",2025-05-22 07:00:00,"['여성', '직업', '남성', '영향', '노출']"
AI의 초급 엔지니어 수준 도달… 내년에 가능해질 것,2025-05-22 07:00:00,"['예주', '타임스', '힙합', '베타', '베이퍼웨어']"
"구글, 추론 능력 극대화하는 '딥 싱크' 공개...'제미나이 2.5 프로' 성능 강화",2025-05-21 18:00:00,"['싱크', '미나', '프로', '추론', '테스']"
"구글, 실시간 비디오·딥 리서치 등으로 '제미나이' 앱 대폭 강화",2025-05-21 18:00:00,"['미나', '젬마', '라이브', '휴대폰', '리서치']"
"""애플 인텔리전스 구동 모델 SDK 출시 예정...개발자 AI 앱 개발 유도""",2025-05-21 18:00:00,"['애플', '개방', '개발자', '생태계', '외부']"
"구글, 코딩 에이전트 '줄스' 정식 출시...오픈AI·MS 이어 '병렬 처리·비동기 방식'",2025-05-21 18:00:00,"['줄스', '마리', '코딩', '프로젝트', '동기']"
"알트먼 ""챗GPT 일일 사용자 지난해 대비 4배 이상 증가""",2025-05-21 18:00:00,"['알트', '안정화', '증가', '전의', '일일']"
"머스크 ""GPU 100만개 데이터센터 추가 건설"" 확인",2025-05-21 18:00:00,"['상표', '멤피스', '테슬라', '시설', '운행']"
"[게시판] 아이지에이웍스-JTBC미디어컴, ‘AI 방송광고 제작 솔루션’ 출시 등 단신",2025-05-21 17:50:00,"['아이지', '웍스', '에이', '마국', '방송광고']"
"슈퍼브에이아이, ‘자발적 정답 추측-학습’ 기법으로 비전 AI 기술 입증",2025-05-21 17:48:00,"['적외선', '슈퍼', '린지', '아이', '에이']"
"네이버클라우드, 원하는 장면 찾아주는 'AI 영상 분석' 공개...""편집 시간 15배 단축""",2025-05-21 17:00:00,"['영상', '장면', '네이버', '편집', '클라우드']"
"구글, 삼성·젠틀몬스터와 스마트 안경 개발...""기술 넘어 착용성·스타일 집중""",2025-05-21 15:00:00,"['안경', '착용', '스마트', '브랜드', '안드로이드']"
"트럼프, 뉴욕 해상풍력 프로젝트 중단 명령 해체...천연가스 개발도 병행",2025-05-21 14:50:00,"['해상', '풍력', '중단', '프로젝트', '단지']"
"인터엑스, 제조특화 생성 AI 모델 ‘젠엑스’ 허깅페이스에 공개",2025-05-21 14:19:00,"['제조', '엑스', '사출', '공정', '성형']"
"전남, 에너지저장장치 설치 태양광 발전소 안전 강화",2025-05-21 14:16:00,"['점검', '저장장치', '에너지', '설비', '발전소']"
"구글, 영화 제작용 종합 AI 도구 '플로우' 공개...'비오 3'·'이매진 4'도 출시",2025-05-21 14:04:00,"['플로우', '영상', '모델', '장면', '영화']"
"구글, 'AI 모드'에 최신 기술 총망라...""AI로 검색 완전 재구상""",2025-05-21 13:42:00,"['검색', '모드', '예약', '브라우저', '마리']"
"이스트소프트, AI 검색 엔진 ‘앨런’, 크롬 확장 프로그램 출시",2025-05-21 12:19:00,"['앨런', '크롬', '검색', '이스트소프트', '확장']"
"딥엑스-노타, AI 반도체·경량 AI 결합 위한 MOU",2025-05-21 12:16:00,"['엑스', '녹원', '반도체', '경량', '디바이스']"
"KT, 사내 법무 시스템에 AI 도입",2025-05-21 12:14:00,"['자문', '계약서', '법무', '조항', '법률']"
"클라우데라, 온프레미스용 AI '데이터 비주얼라이제이션' 출시",2025-05-21 12:10:00,"['라우', '비주', '제이', '데이터', '최승철']"
"버즈빌, 개인화 리워드 광고 위한 AI 기술 특허 출원",2025-05-21 12:09:00,"['성향', '버즈', '워드', '광고', '특허']"
[5월20일] AI가 '도구'에서 '동료'로 바뀌는 방법...병렬 처리와 비동기 테스트,2025-05-21 07:00:00,"['코딩', '작업', '인간', '처리', '중간']"
아기가 팟캐스트를? AI를 이용한 똑똑한 콘텐츠,2025-05-21 07:00:00,"['예주', '타임스', '힙합', '베타', '베이퍼웨어']"
"MS, 과학 연구 가속하는 엔터프라이즈 플랫폼 '디스커버리' 출시",2025-05-20 19:05:00,"['과학', '실험', '디스커버리', '물질', '연구']"
"중국, 미국의 화웨이칩 규제 철회 요구",2025-05-20 19:05:00,"['중국', '조치', '수출', '화웨이', '통제']"
"엔비디아, UAE·미스트랄과 유럽 최대 데이터센터 건설 계획",2025-05-20 19:05:00,"['프랑스', '센터', '유로', '미스트랄', '투자']"
"""LLM이 사용자 정보 알고 있으면 설득 확률 급상승...인터넷 노출 정보만으로 충분""",2025-05-20 19:05:00,"['토론', '설득', '참가자', '케슬러', '기본소득']"
"구글, ‘노트북LM’ 모바일 앱 전격 출시…개발자 회의 하루 앞서 공개",2025-05-20 19:05:00,"['노트북', '모바일', '노트', '자료', '김해']"
"퍼플렉시티, 1년 만에 사용량 5배로 증가...'무료 체험판' 배포에 힘입어",2025-05-20 19:00:00,"['퍼플', '시티', '달러', '억원', '무료']"
"트럼프, 리벤지 포르노·딥페이크 영상 불법화 법안에 서명",2025-05-20 19:00:00,"['포르노', '법안', '이미지', '노골', '금지']"
"제프 딘 ""AI가 인간 수준 엔지니어 되려면 코드 작성 이상 많은 것을 이해해야 할 것""",2025-05-20 19:00:00,"['엔지니어', '가상', '부사', '브레인', '인간']"
"[게시판] 인피닉, 무선통신 기업 엔지아커넥트와 MOU 등 단신",2025-05-20 18:50:00,"['관제', '인피닉', '금융', '협약', '김유석']"
"빅밸류, 데이터 허브 연동 가능한 MCP 도구 출시",2025-05-20 18:33:00,"['빅밸류', '데이터', '허브', '인구', '상업']"
"업스테이지, 추론 모드 탑재한 ‘솔라 프로 2’ 공개...""큐원·라마 성능 능가""",2025-05-20 18:00:00,"['스테이지', '추론', '한국어', '프로', '모드']"
"LG AI연구원, '암 진단 모델' 엔비디아 플랫폼에 탑재…""바이오 기업과 협력 확대""",2025-05-20 17:50:00,"['엑사', '연구원', '바이오', '패스', '스케']"
"크래프톤, 110억 기부로 KAIST 교육·연구 공간 건립",2025-05-20 17:50:00,"['크래프톤', '기부', '구성원', '공간', '건물']"
"함께하는음악저작인협회, 새 사무실 이전...""사업 확장·상생 협력 본격화""",2025-05-20 16:32:00,"['음악', '협회', '저작권', '창작', '한국']"
"MS ""애저에 '그록' 호스팅...오픈AI 동급으로 서비스""",2025-05-20 16:04:00,"['그록', '나델', '모델', '애저', '호스팅']"
"MS, 깃허브 AI 에이전트 출시...""코딩 완료하면 통보해 주는 AI 동료""",2025-05-20 15:02:00,"['파일럿', '코드', '깃허브', '개발자', '작업']"
"데이원컴퍼니, 클라이언트-AI 전문가 연결 서비스 오픈...""AI 프로젝트 직접 의뢰 가능""",2025-05-20 14:41:00,"['클라이언트', '전문가', '패스트', '컴퍼니', '캠퍼스']"
